id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
28282,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Fastrack Women Purple Sunglasses
49073,Women,Personal Care,Nails,Nail Polish,Green,Spring,2017.0,,Deborah 7 Days Long Nail Polish 837
28878,Women,Apparel,Bottomwear,Leggings,Lavender,Summer,2012.0,Casual,BIBA OUTLET Women Lavender Leggings
50962,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans
30887,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women Printed White & Blue Kurta
20229,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Wrangler Women Cable Blue Sweater
52609,Women,Accessories,Bags,Clutches,Purple,Summer,2012.0,Casual,Mod'acc Women Purple Clutch
57975,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green Sari
20827,Women,Accessories,Socks,Socks,White,Fall,2014.0,Sports,Fila Women White Pack of 3 Socks
57149,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Elle Women Grey Top
39136,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Aneri Women Blue & White Printed Salwar Suit
25931,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Casual,Femella Women Red Skirt
33854,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Women Janine Dance White Shoes
11338,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tops
52863,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Casual,Adrika Green Earrings
50708,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Latin Quarters Women Yellow Striped Top
27468,Women,Apparel,Innerwear,Briefs,White,Winter,2017.0,Casual,Jockey Women White Briefs
55048,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,,Lakme Enrich Satins Lipstick 138
35991,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Cotton Grey T-shirt
43911,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Casual,W Women Off White Shrug
55874,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Colorbar Creme Cup 2 Nail Lacquer 78V
59685,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012.0,Casual,Avirate Grey Boyshort Brief
14478,Women,Footwear,Shoes,Heels,Red,Summer,2012.0,Casual,Enroute Women Casual Red Flats
39760,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Arrow Woman Black Trousers
32388,Women,Apparel,Topwear,Sweaters,Beige,Summer,2012.0,Casual,Arrow Woman Beige Cardigan
5813,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Women Blue Large Logo T-shirt
42662,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,Alma Women Off White Printed Kurta
12112,Women,Apparel,Topwear,Kurtis,Purple,Fall,2011.0,Ethnic,W Women Printed Purple Kurtis
8991,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Imani Shimmer Black Casual Shoes
6037,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Women's With Crystal Benetton At Front Blue T-shirt
47310,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Purple Wallet
37067,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Women Beige Handbag
59018,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Formal,Carlton London Women Black Pumps
57182,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Elle Women Red Tunic
56050,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Innocently Brown Full Finish Longwear Lipstick 01
36989,Women,Accessories,Bags,Clutches,Maroon,Summer,2012.0,Casual,Lino Perros Women Maroon Clutch
53710,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Green Handbag
15105,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Printed Black Kurtas
26929,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Jealous 21 Women Dark Grey Tunic
51047,Women,Apparel,Innerwear,Bra,Beige,Summer,2017.0,Casual,Enamor Nude Coloured Smooth Bra
4136,Women,Footwear,Shoes,Casual Shoes,Silver,Winter,2015.0,Casual,Skechers Women Silver White Blue Shoe
45211,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO ENTICER Women White Dial Analogue Watch A666
53374,Women,Accessories,Wallets,Wallets,White,Summer,2012.0,Casual,Puma Women White Wallet
56606,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Streetwear Shine Divine Whitening Fawn Compact
38679,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Spice Art Women Canvas Pink Wallet
34888,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Envirosax Women Blue Bag
54151,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Femella Golden Necklace
55083,Women,Personal Care,Skin,Face Moisturisers,Green,Spring,2017.0,Casual,Pond's White Beauty Naturals Spot-Less Lightening Cream
47546,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Portia Women Silver Flats
42808,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012.0,Casual,Little Miss Intimates Women Pink Brief
27691,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Purple Handbag
17838,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Steady VIII White Casual Shoe
42206,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Sepia Women Green Top
12576,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Women Black Printed T-shirt
18870,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Women Grey Core Track Pants
17004,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Ballerinas
23231,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Aneri Women Roshani Red Kurta
51611,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Kraus Jeans Women Black Leggings
45023,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Women Black Dial Pearl Strap Watch
52094,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Myntra Women Yellow Top
53146,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Red Sandals
24828,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Jealous 21 Women Green Printed T-Shirt
39599,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Wedges
32171,Women,Accessories,Socks,Socks,Blue,Summer,2017.0,Casual,Playboy Women Blue Socks
40551,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Dial Watch
10221,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Emma Green Handbags
14447,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Enroute Women Casual  Coral Red Casual Shoes
25300,Women,Accessories,Wallets,Wallets,Tan,Winter,2015.0,Casual,Lino Perros Women Leather Tan Wallet
57720,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,,Lotus Herbals Candy Floss Lip Gloss 37
27457,Women,Apparel,Innerwear,Bra,Black,Fall,2015.0,Casual,Jockey Black Seamless Bra 1672
22919,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Casual Watch
6695,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Women's Crystal Benetton At Front White T-shirt
54397,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Handbag
13450,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirts
27665,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Pink Bag
43320,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach T-shirt
31700,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings
55245,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Lakme Silk Naturelle Marble Daily Foundation
34272,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White & Green Dupatta
18884,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Arrow Woman Piper Red Shirt
7575,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women's Air Max 90 White Shoe
11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Michelle Jeans
42696,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Rocia Women Silver Sandals
43744,Women,Accessories,Jewellery,Bangle,Turquoise Blue,Summer,2012.0,Casual,Royal Diadem Set of 2 Turquoise Blue Bangles
22773,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,BIBA Women Printed White Kurta
8965,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women BodyTrain Alt White Sports Shoes
50353,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aurelia Women Pink Kurta
56898,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Heels
52404,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress
33433,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Baggit Women Senorita Koku Olive Handbag
57176,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Elle Cream Printed T-shirt
52636,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod-acc Women Black Handbag
57344,Women,Apparel,Innerwear,Bra,Purple,Winter,2015.0,Casual,Amante Purple Bra-BGDI03
11551,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011.0,Ethnic,W Women Printed Blue Kurtas
56296,Women,Apparel,Innerwear,Briefs,Rose,Winter,2015.0,Casual,Biara Women Rose Briefs
2651,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women Non Leather Laptop White Bag
46004,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Green & Blue Striped Mangalgiri Saree
49870,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Superior Women White Dial Analog Watch
50161,Women,Footwear,Shoes,Heels,White,Winter,2014.0,Casual,Rocia Women White Wedges
22921,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Fastrack Women Blue Dial Watch 9911PP03
12788,Women,Apparel,Topwear,Kurtis,Pink,Fall,2011.0,Ethnic,Mother Earth Women Renu Pink Kurtis
19360,Women,Apparel,Innerwear,Briefs,White,Summer,2017.0,Casual,Beyouty Women H01 Combo3 Fashion Hipster Pack of 3 Breifs
28427,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Chronograph Watch
43916,Women,Apparel,Bottomwear,Shorts,Yellow,Summer,2012.0,Casual,Femella Women Yellow Shorts
46458,Women,Accessories,Watches,Watches,Brown,Winter,2016.0,Smart Casual,Timex Women Brown Dial Watch
55873,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Pretty Please 2 Nail Lacquer 79V
59682,Women,Apparel,Innerwear,Briefs,Purple,Summer,2012.0,Casual,Avirate Purple Hi-Leg Brief
25338,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,CASIO Sheen Women Red Dial Chronograph Watch SX029 SHE-5017L-4ADF
5814,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,ADIDAS Women Go Glow Top
57718,Women,Personal Care,Lips,Lip Gloss,Gold,Spring,2017.0,Casual,Lotus Herbals Seduction Golden Mango Lip Gloss 39
25936,Women,Accessories,Scarves,Scarves,Purple,Summer,2012.0,Casual,Femella Women Purple Scarf
20478,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Oscar Opart Brown Wallet
58562,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Puma Women Navy Blue Jeans
52864,Women,Accessories,Jewellery,Earrings,Red,Summer,2012.0,Casual,Adrika Red Earrings
38487,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Baggit Women Black Spirit Taj Belt
43318,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Jeans
49622,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats
57972,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,Prafful Women Multi Coloured Sari
39131,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012.0,Casual,Aneri Women Pink Leggings
49074,Women,Personal Care,Nails,Nail Polish,Magenta,Spring,2017.0,,Deborah 7 Days Long Nail Polish 838
46800,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Smoke Grey Sports Shoes
50965,Women,Apparel,Innerwear,Bra,Lavender,Summer,2017.0,Casual,Enamor Lavender Smooth Bra
2669,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Khaki Leatherette Hand Bag
22579,Women,Apparel,Topwear,Sweatshirts,Black,Summer,2011.0,Sports,Nike Women Black Sweatshirt
50159,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Rocia Women Silver Toned Heels
30880,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Fabindia Women Printed Yellow Kurta
11569,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas
57986,Women,Apparel,Dress,Dresses,Grey,Fall,2012.0,Casual,Latin Quarters Women Grey Dress
59020,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Carlton London Women Brown Heels
24448,Women,Apparel,Innerwear,Briefs,Lavender,Summer,2017.0,Casual,Beyouty Women Pack of 3 Briefs
38017,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Women Blue Watch
21906,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,BIBA Women Printed Purple Kurta
56068,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Diva For Keeps Lipstick 001
43788,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Earrings
18410,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Skechers Women Tone-Ups Brown Sandals
6833,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Women's Air Max Excel Black Shoe
47328,Women,Accessories,Bags,Mobile Pouch,Grey,Summer,2012.0,Casual,Baggit Women Grey Doodle Jhuti Mobile Pouch
49080,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,,Deborah Atomic Red 02 Lipstick
50991,Women,Apparel,Innerwear,Briefs,Peach,Summer,2017.0,Casual,Enamor Women Peach Briefs
30048,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,SKAGEN DENMARK Women White Dial Watch 589SSS
48152,Women,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Women Brown Wallet
29165,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Printed Black & White Top
26911,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Jealous 21 Women Purple Printed Top
30874,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Printed Red Kurta
59212,Women,Footwear,Shoes,Heels,Beige,Fall,2012.0,Casual,Senorita Women Beige Flats
21308,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Celine Dion Women Grey Frame Sunglasses
38225,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Women Sunglasses
57388,Women,Apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Amante Women Pack of 3 Briefs PFCN04
54169,Women,Accessories,Jewellery,Necklace and Chains,Brown,Fall,2012.0,Casual,Femella Brown Necklace
6659,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Nike Women's Butterfly Thong Black Flip Flop
29501,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Women White Dial Watch
55887,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017.0,Casual,Colorbar Exclusive Nail Lacquer 20
59676,Women,Footwear,Shoes,Heels,Olive,Winter,2012.0,Casual,Rocia Women Olive & Black Heels
4932,Women,Apparel,Dress,Dresses,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Valerie Blue White Infant Kidswear
41689,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Catwalk Women Red Flats
52890,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Red Printed Sari
40569,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Kurta
38473,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Baggit Women White Hippo Fakir Handbag
53942,Women,Accessories,Bags,Handbags,Coffee Brown,Summer,2012.0,Casual,Kiara Women Coffee Brown Handbag
17800,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Chhota Bheem Kids Girl I Love to Play Green Tshirt
48704,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings
55289,Women,Personal Care,Makeup,Highlighter and Blush,Bronze,Spring,2017.0,Casual,Lakme Earth Blaze Face Sheer
23209,Women,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Aneri Women Twinkle Black Kurti
29733,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag
51629,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,FOSSIL Women White Dial Watch ES2983
20211,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Wrangler Women Green Sweatshirt
5473,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Air Vivus Black Shoe
44754,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Globalite Women Grey Startech Shoes
33606,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Lino Perros Women Red Wallet
57343,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Amante Women Push-Up Pink Bra-BGDI03
11556,Women,Apparel,Topwear,Kurtis,Cream,Summer,2011.0,Ethnic,W Women Printed Cream Kurtis
56291,Women,Apparel,Innerwear,Briefs,Maroon,Winter,2015.0,Casual,Biara Women Maroon Briefs
51888,Women,Accessories,Wallets,Wallets,Mustard,Summer,2016.0,Casual,Nyk Women Mustard Wallet
27034,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Heels
13201,Women,Footwear,Shoes,Sports Shoes,White,Spring,2012.0,Sports,ASICS Women Ilyeo II Running White Sports Shoes
43571,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Puma Purple Kenobi II Tote Bag
30083,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Ed Hardy Women Silver Dial Watch
2656,Women,Accessories,Bags,Handbags,Silver,Winter,2015.0,Casual,Murcia Women Big Casual Silver Bag
49877,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Women Black Dial Watch S073-801Y
46003,Women,Apparel,Saree,Sarees,Purple,Summer,2012.0,Ethnic,Fabindia Purple & Blue Striped Saree
50166,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Rocia Women Blue Wedges
42691,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
13033,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Heels
22774,Women,Apparel,Topwear,Kurtis,Off White,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Off White Kurti
50354,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aurelia Women Purple Kurta
58139,Women,Accessories,Jewellery,Ring,Silver,Fall,2012.0,Casual,Rreverie Silver Ring
41828,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Women Black Shoes
52403,Women,Apparel,Loungewear and Nightwear,Nightdress,Off White,Winter,2015.0,Casual,Red Rose Women Off White Nightdress
36146,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Flex 2012 RN Black Sports Shoes
57171,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Elle Women Grey Top
24483,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Esprit Women Vital Crystal Rose Black Watch
33434,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Baggit Women Sprinkle Jack Teal Handbag
11764,Women,Apparel,Topwear,Tshirts,Peach,Fall,2011.0,Casual,Lee Women Printed Pink Tshirts
43327,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,United Colors of Benetton Women Green T-shirt
54390,Women,Accessories,Wallets,Wallets,Grey,Summer,2012.0,Casual,Baggit Women Grey Wallet
13457,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Shirts
55242,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019.0,Casual,Lakme Perfecting Natural Marble Liquid Foundation
31707,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Earrings
18883,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Woman Payton Navy Blue Shirt
34275,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Dupatta
46655,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Rasasi Women Instincts Deo
16125,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Women Blue Polo TShirt
22310,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc. 5 Women Casual Golden Flats
25909,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Pink Leggings
36522,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Bag
41470,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels
25135,Women,Accessories,Bags,Clutches,Grey,Winter,2015.0,Casual,Lino Perros Women Grey Clutch
33050,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Mother Earth Women Printed Olive Kurta
14440,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats
53387,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Women White Roque Casual Shoes
5017,Women,Apparel,Bottomwear,Capris,Pink,Summer,2016.0,Casual,Levis Kids Girl's Alicia Pink Kidswear
25307,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Brown Wallet
57727,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,,Lotus Herbals Seduction Cranberry Punch Lip Gloss 30
27450,Women,Apparel,Innerwear,Bra,Black,Winter,2017.0,Casual,Jockey Essence Black Solid Non-Wired Non-Padded Slim Fit Bra 1615
8708,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Women Black Sunglasses
55070,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Lakme Absolute Kohl Ultimate Kajal
43929,Women,Footwear,Shoes,Heels,White,Spring,2013.0,Casual,Catwalk Women White Heeled Shoes
35195,Women,Accessories,Bags,Backpacks,Pink,Spring,2013.0,Casual,Wildcraft Women Pink Backpack
42201,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Sepia Women Orange Tunic
23236,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Aneri Women Gulista Red Kurta
17003,Women,Footwear,Shoes,Flats,Blue,Winter,2012.0,Casual,Rocia Women Blue Heels
34281,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Dupatta
18877,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Arrow Woman Celesta Red Shirt
6454,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Lotto Women's Flora Black Red Flip Flop
51616,Women,Apparel,Bottomwear,Jeggings,Black,Fall,2012.0,Casual,Kraus Jeans Women Black Jeggings
52093,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Myntra Women White Top
45024,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Women White Pearl Watch
53141,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Sandals
10226,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Rubena Black Handbags
45216,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Enticer Women White Dial Analogue Watch
21753,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Kiara Women Classic Brown Handbag
15566,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
59649,Women,Apparel,Saree,Sarees,Orange,Fall,2012.0,Ethnic,FNF Red & Orange Evening Wear Sari
56601,Women,Personal Care,Makeup,Kajal and Eyeliner,Rose,Spring,2017.0,Casual,Streetwear Eye Definer Rose Eye Liner 10
54156,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Femella Golden Necklace
48509,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,French Connection Women Mauve & Cream Striped Top
47541,Women,Footwear,Shoes,Flats,Silver,Winter,2012.0,Casual,Portia Women Sliver & Black Sandals
17231,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Brown Sunglasses
45672,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,J. DEL POZO Women Halloween Fever Eau De Parfum Spray 50 ml
15102,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,Mother Earth Women Printed Navy Blue Kurtas
30077,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Ed Hardy Women White Dial Watch
51040,Women,Apparel,Innerwear,Briefs,White,Summer,2017.0,Casual,Enamor Women White Printed Briefs
49883,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Women White Dial Analog Watch
6202,Women,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,UCB Women's Photo Prints White T-shirt
17655,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Pumps Black Peep Toes
12115,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,W Women Printed Beige Kurtas
42665,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Alma Women Beige Kurta
